text,label
"ADVISORY: Join the All-New Rewards program now to start redeeming ALL-NET promos, offers and discounts. Just tap REDEEM REWARDS and click JOIN NOW. Earning Globe Rewards points is exclusive to buy load and promos through the GlobeOne app. We'll keep you updated with the latest offers through texts coming from GLOBEREWARD. Globe will never send texts with links.",Ham
"Go all-in for only P59 with GoEXTRA59 exclusively on GlobeOne! Enjoy 5GB for all sites PLUS unli allnet calls and texts, valid for 3 days, for only P59. Register now only via the GlobeOne app! No advisories? Text OFF to 2686 for free.",Ham
"Hi there! You can now enjoy better call quality with VoLTE (voice calls over Globe's LTE network) and VoWiFi (voice calls over Wi-Fi)! Make sure to update your VoLTE/VoWiFi-compatible device to the latest software and activate VoLTE and VoWiFi in your device settings. You may follow these steps: 1) Go to Settings > Mobile Network or Cellular Data Options and 2) Turn On VoLTE or WiFi calling. To know more about VoLTE and VoWiFi, visit the Globe website. Thank you and take care!",Ham
"Going abroad? You can now book your favorite data roaming promos up to 1 year in advance for worry-free travels! Change of plans? No problem! You can cancel your promo anytime before your trip for free. To pre-book your promo, open GlobeOne, select Buy Promos, and click on the Book Roaming in Advance banner. For more details, visit the Globe roaming website. No advisories? Text OFF to 2686 for free.",Ham
"Register to Go+99 on GCash or GlobeOne and get a FREE Lazada voucher on top of 16GB total data and unli allnet texts, valid for 7 days. Use your voucher code to enjoy a 10% discount during the Sulit Sweldo Sale from May 30 to June 1, 2024. Minimum spend of P99 required No advisories? Text OFF to 2686 for free.",Ham
"Hi! Our recent network scan found that illegally used mobile signal boosters or repeaters are causing network concerns in your area. To identify and report illegal repeaters, visit our FAQ page about Illegal Repeaters in the Help & Support section on the Globe website.",Ham
"Want to enjoy up to 50Mbps UNLI internet? Experience fiber-fast speeds without the monthly bills, P23 lang per day for 30 days! Pa-install na ng reloadable GFiber Prepaid via the GlobeOne app at gamitin ang code na HVPT0554 para makakuha ng additional 7 days of unli internet! Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS7",Ham
"Don't let your call cards go to waste! To stay connected, use them now and add to your load before they expire. No advisories? Text OFF to 2686 for free.",Ham
"Hi! We wish to inform you that Globe Loans service via Text, *143#, GlobeOne and Facebook will be unavailable from July 17, 10 PM to July 18, 6 AM due to a system activity. For your convenience, we suggest to process your request before the activity starts. Thank you for understanding.",Ham
Hi! We're happy to inform you that our system activity has been completed. You may now use the Globe Loans service and borrow with only P1 service fee via GlobeOne. Take care.,Ham
"Don't let your call cards go to waste! To stay connected, use them now and add to your load before they expire. No advisories? Text OFF to 2686 for free.",Ham
Unli internet at home without the monthly bills? Get your reloadable GFiber Prepaid now through the GlobeOne app and use the code HVPT0554 to score an extra 7 days of unlimited internet. Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS7,Ham
"Get a chance to watch Marvel Studios' Deadpool & Wolverine in cinemas with Go+99! Register via GlobeOne to get 16GB data and unli allnet texts, valid for 7 days, PLUS 2 rewards points that you can use to G Swipe your way to free movie tickets starting July 24, 2024. Per DTI Fair Trade Permit No. FTEB-192270, series of 2024. No advisories? Text OFF to 2686 for free.",Ham
"Enjoy more with Go+99 when you register via GlobeOne! You'll get 16GB data and unli allnet texts, valid for 7 days, PLUS 2 Rewards points that you can use to G Swipe your way to free movie tickets for Marvel Studios' Deadpool & Wolverine starting July 24, 2024. Per DTI Fair Trade Permit No. FTEB-192270, series of 2024. No advisories? Text OFF to 2686 for free.",Ham
"Register to Go+99 on GCash or GlobeOne and get a FREE Lazada voucher on top of 16GB total data and unli allnet texts, valid for 7 days. Use your voucher code to enjoy a 10% discount, min. spend of P99, during the 8.8 Sobrang SuliTipid Sale until August 11, 2024. No advisories? Text OFF to 2686 for free.",Ham
"Enjoy fiber-fast speeds with GFiber Prepaid! Have your reloadable GFiber Prepaid installed via GlobeOne app so you can manage your budget better, with fiber internet access for as low as P699 for 30 days. Use code HVPT0554 to grab an extra 7 days of unlimited internet. Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS7",Ham
"Hi! We wish to inform you ahead of time that we'll be conducting a network maintenance activity in your area on August 23, 2024 between 01:00 PM-03:55 PM. During the activity, our call, text and browsing services may be temporarily unavailable for up to 55 minutes. We're sorry for the inconvenience. Rest assured that we'll try to finish the activity on time and restore our services as soon as possible. Thank you for your understanding.",Ham
"Hi! Please be reminded of an important network maintenance activity that we’ll be conducting in your area on August 23, 2024, between 01:00 PM-03:55 PM. During the activity, our call, text and browsing services may be temporarily unavailable for up to 55 minutes. We apologize for the inconvenience. Rest assured that we'll target to finish on time. Don’t worry, things will be back to normal once we wrap things up. We hope for your understanding.",Ham
Hi! We're happy to inform you that we've completed our maintenance activity. You may now continue enjoying your favorite promos and services using the GlobeOne app. Thank you for your understanding.,Ham
"Discover the convenience of GlobeOne! Enjoy app-exclusive promos tailored to your needs, earn more rewards points and vouchers, and effortlessly manage your data. Download the app from the App Store or Google Play Store, and experience the GlobeOne difference. No advisories? Text OFF to 2686 for free.",Ham
"Hi! We hope you're safe despite the rainfall brought about by Typhoon Enteng. Here are some #AlagangGlobe tips so you and your loved ones stay safe and dry: 1) Store enough food and water. 2) Prepare an emergency bag with a flashlight, extra batteries, candles, and a first aid kit. 3) Be ready with extra clothes and a hygiene kit should there be a need to evacuate. 4) Charge your phones and power banks, and ensure communication lines remain open. Take care and keep safe!",Ham
"Unlock a world of rewards and exclusive promos with GlobeOne. Buy and load promos hassle free! Download the app from the App Store or Google Play Store, and experience the GlobeOne advantage. No advisories? Text OFF to 2686 for free.",Ham
"Happy G Day! Thank you for 7 years of being with Globe. As our token of appreciation, we're giving you FREE 500 entries to G RAFFLE RUSH for a chance to win an Avida condo unit, BYD Dolphin EV and more! Claim your raffle entries via the Redeem Rewards section in the GlobeOne app before Sept. 30, 2024. #GDayEveryday",Ham
"You know what they say, happy life, happy G Day! Enjoy your FREE 500 entries to G RAFFLE RUSH for a chance to win exciting prizes! Just go to the Redeem Rewards section of the GlobeOne app to redeem your FREE raffle entries before Sept. 30, 2024.",Ham
"Did you know that good things come to those who redeem? Enjoy FREE 500 entries to G RAFFLE RUSH and get a chance to win amazing prizes! Go to the Redeem Rewards section of the GlobeOne app to redeem your FREE raffle entries before Sept. 30, 2024. Don't forget to update your GlobeOne app to claim your raffle entries.",Ham
"Hurry up! Time is running out for you to claim your FREE 500 entries to the G RAFFLE RUSH and get a chance to win exciting prizes! Just go to the Redeem Rewards section of the GlobeOne app to redeem your FREE raffle entries before Sept. 30, 2024. Don't forget to update your GlobeOne app to claim your raffle entries.",Ham
"YOU HAVE 2 DAYS LEFT! Claim your FREE 500 entries to the G RAFFLE RUSH and get a chance to win amazing prizes! Just go to the Redeem Rewards section of the GlobeOne app to redeem your FREE raffle entries until Sept. 30, 2024. Don't forget to update your GlobeOne app to claim your raffle entries.",Ham
"Globe will never send any text messages containing links. If it has a link, it's a SCAM. Don't click it, and ignore the instructions in those texts. Report suspicious messages to the Globe StopSpam website.",Ham
"Hi! We hope you're safe despite the rainfall brought about by Tropical Storm Kristine. Here are some #AlagangGlobe tips so you and your loved ones stay safe and dry: 1) Store enough food and water. 2) Prepare an emergency bag with a flashlight, extra batteries, candles, and a first aid kit. 3) Be ready with extra clothes and a hygiene kit should there be a need to evacuate. 4) Charge your phones and power banks, and ensure communication lines remain open. Take care and keep safe!",Ham
"Hi! We're sorry if you experienced difficulty in loading and registering to promos earlier due to a system issue. Rest assured that this has already been resolved, and you may now load and register to your favorite promos again. Thank you for understanding. Take care!",Ham
"Hi! We've missed you in GlobeOne. It's time to reconnect! Register to your favorite promos in just a few clicks, start earning Rewards points, and enjoy offers exclusively on GlobeOne.",Ham
"Hi! As we face severe weather, we would like to remind everyone to be ready. Keep your devices fully charged, prepare emergency supplies, and monitor updates from trusted news sources. Remember, your safety comes first. Our network teams are on alert and ready to respond in case of service outages due to severe weather. For updates on the storm, Globe provides free access to the National Disaster Risk Reduction and Management Council (NDRRMC) website.",Ham
"Stay safe! Stay safe from scams! Avoid dealing with strangers online or in person, and use Globe's official channels to keep your transactions secure. Visit the Cybersecurity and Data Privacy & Protection page on the Globe website for more tips. Take care!",Ham
"A reminder from Globe: DO NOT CLICK LINKS AND NEVER SHARE OTPs. If there's a link, it's a scam-no exceptions! See one? It's spoofed! Globe will never send links in texts.",Ham
"Score the latest gadgets with HUGE discounts and a FREE Globe Prepaid 5G SIM with 65GB of data! Join our TikTok Live this December 15 Payday Sale from 6 PM - 9 PM featuring exclusive deals from Tecno, Infinix, Xiaomi, POCO, Redmi, and HONOR. Follow @enjoyglobe on TikTok now! No advisories? Text OFF to 2686 for free.",Ham
"Ang GFiber Prepaid, Piso na lang bilang regalo namin sa inyo ngayong Pasko! Enjoy UNLI reloadable internet with speeds of up to 100 Mbps. Stream your favorite holiday shows, do video calls with family, or browse all your Christmas shopping deals with GFiber Prepaid. Head to the GFiber Prepaid website to enjoy this Piso deal today! Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS1",Ham
"Hi! We wish to inform you that we'll be conducting an important network maintenance activity in your area on January 11, 2025, between 12:00 PM-03:40 PM. During the activity, our call, text and browsing services may be temporarily unavailable for up to 100 minutes. We're sorry for the inconvenience. Rest assured that we'll try to finish the activity on time and restore our services as soon as possible. Thank you for your understanding.",Ham
Hi! It looks like our network upgrade activity is taking longer than expected. We'll update you as soon as the activity is finished and our services are back to normal. Thank you for your patience.,Ham
"Reach new heights with your mobile data and home internet! Treat yourself to UNLI Reloadable Internet with speeds of up to 100 Mbps for only P999. Simply search GFiber Prepaid in your browser for the application link, or access it through the GlobeOne app. Switch now to GFiber Prepaid and experience the difference. Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS1",Ham
Hi! We're happy to inform you that we've completed our maintenance activity. You may now continue enjoying your favorite promos and services using the GlobeOne app. Thank you for your understanding.,Ham
"Did you receive a text message with a link from Globe? Don't click it, it's fake! Scammers use illegal cell sites to hijack sender IDs like Globe, and send fake text messages with links. Never click links on texts or share OTPs!",Ham
"Kung Hei Fat Choi! Your luck has arrived because GFiber Prepaid installation is now only P199 with 7 Days UNLI Fiber. Enjoy UNLI reloadable internet with speeds of up to 100 Mbps. Visit the GFiber Prepaid website and enjoy this special deal from Jan. 27- 28, 2025 only! DTI Fair Trade Permit No. FTEB-212123 Series of 2025. Subject to serviceability checking. No advisories? Text OFF to 2686 for free. REF#: FGCS1",Ham
"Because we know you live every day like no other, we have data promos JUST FOR YOU! Check these limited-time offers when you buy load on GCash or when you buy promos on GlobeOne. #GlobeJustForYou No advisories? Text OFF to 2686 for free.",Ham
"Claim your 5,588 Globe Rewards points before they expire... STOP! If you receive an offer like this that sounds too good to be true, SCAM 'YAN! Start earning Rewards points through the GlobeOne app! Just tap Redeem Rewards then join to get started.",Ham
